지점,지점명,일시,10CM 일 토양수분(%),평균 기온(°C),평균 지면온도(°C),일 순복사(MJ/m2),위도,경도,평균 습도(%),평균 풍속(m/s)
970,철원장흥,2012-08-16,19.0,23.4,25.2,9.06,38.2016,127.25024,81.0,0.65
970,철원장흥,2012-08-17,18.0,24.7,27.6,12.6,38.2016,127.25024,81.66666666666667,0.75
970,철원장흥,2012-08-18,18.0,24.7,24.7,3.7,38.2016,127.25024,89.33333333333333,1.65
970,철원장흥,2012-08-19,21.0,25.3,24.9,7.82,38.2016,127.25024,87.0,2.7
970,철원장흥,2012-08-20,21.0,24.0,23.6,4.46,38.2016,127.25024,88.33333333333333,2.05
970,철원장흥,2012-08-21,22.0,24.2,25.6,7.74,38.2016,127.25024,88.33333333333333,1.75
970,철원장흥,2012-08-22,21.0,20.7,23.0,8.14,38.2016,127.25024,86.0,1.15
970,철원장흥,2012-08-23,19.0,20.7,20.9,5.45,38.2016,127.25024,72.0,1.95
970,철원장흥,2012-08-24,18.0,20.8,21.7,8.12,38.2016,127.25024,73.66666666666667,1.85
970,철원장흥,2012-08-25,22.0,21.9,21.6,5.45,38.2016,127.25024,89.33333333333333,1.1
970,철원장흥,2012-08-26,19.0,24.4,25.3,10.46,38.2016,127.25024,85.0,0.6000000000000001
970,철원장흥,2012-08-27,20.0,25.6,26.0,15.31,38.2016,127.25024,72.66666666666667,1.75
970,철원장흥,2012-08-28,20.0,24.6,21.5,0.8,38.2016,127.25024,75.0,5.0
970,철원장흥,2012-08-29,24.0,23.4,23.0,11.74,38.2016,127.25024,79.0,4.55
970,철원장흥,2012-08-30,21.0,20.1,19.8,1.82,38.2016,127.25024,89.0,1.25
970,철원장흥,2012-08-31,23.0,21.2,24.2,17.39,38.2016,127.25024,76.66666666666667,1.35
970,철원장흥,2012-09-01,22.0,21.6,24.3,14.63,38.2016,127.25024,75.33333333333333,0.95
970,철원장흥,2012-09-02,21.0,22.0,27.3,15.58,38.2016,127.25024,78.33333333333333,1.0
970,철원장흥,2012-09-03,21.0,22.3,25.8,11.5,38.2016,127.25024,80.66666666666667,0.55
970,철원장흥,2012-09-04,22.0,20.7,22.0,0.0,38.2016,127.25024,87.0,0.85
970,철원장흥,2012-09-09,15.0,18.2,22.3,11.43,38.2016,127.25024,82.33333333333333,0.75
970,철원장흥,2013-07-14,25.0,23.3,25.3,11.31,38.2016,127.25024,89.66666666666667,2.3
970,철원장흥,2013-07-15,21.0,22.1,23.4,3.6,38.2016,127.25024,92.33333333333331,1.05
970,철원장흥,2013-07-16,18.0,24.4,24.1,4.91,38.2016,127.25024,82.33333333333333,3.35
970,철원장흥,2013-07-17,19.0,24.6,26.7,15.56,38.2016,127.25024,82.33333333333333,1.95
970,철원장흥,2013-07-18,18.0,23.0,24.7,1.8,38.2016,127.25024,92.33333333333331,0.6000000000000001
970,철원장흥,2013-07-19,18.0,24.3,26.3,12.22,38.2016,127.25024,83.33333333333333,1.5
970,철원장흥,2013-07-20,18.0,24.3,25.6,9.65,38.2016,127.25024,84.33333333333333,2.35
970,철원장흥,2013-07-21,20.0,24.4,24.7,1.86,38.2016,127.25024,87.0,2.85
970,철원장흥,2013-07-22,19.0,24.1,26.0,3.43,38.2016,127.25024,92.0,1.15
970,철원장흥,2013-07-23,21.0,24.5,25.3,3.79,38.2016,127.25024,90.0,2.6
970,철원장흥,2013-07-24,20.0,24.4,25.9,13.43,38.2016,127.25024,80.0,3.25
970,철원장흥,2013-07-25,18.0,24.1,26.9,18.4,38.2016,127.25024,80.0,2.3
970,철원장흥,2013-07-26,17.0,24.5,28.8,19.92,38.2016,127.25024,79.33333333333333,1.05
970,철원장흥,2013-07-27,16.0,24.8,31.8,19.19,38.2016,127.25024,79.66666666666667,0.95
970,철원장흥,2013-07-28,20.0,23.1,24.7,2.89,38.2016,127.25024,91.66666666666669,1.8
970,철원장흥,2013-07-29,19.0,26.6,29.7,20.65,38.2016,127.25024,80.0,1.45
970,철원장흥,2013-07-30,17.0,24.6,27.6,11.78,38.2016,127.25024,85.0,0.95
970,철원장흥,2013-07-31,20.0,24.5,26.7,12.18,38.2016,127.25024,85.33333333333333,1.65
970,철원장흥,2013-08-01,18.0,25.0,29.0,16.67,38.2016,127.25024,81.66666666666667,1.05
970,철원장흥,2013-08-02,17.0,24.2,26.3,3.91,38.2016,127.25024,88.33333333333333,0.55
970,철원장흥,2013-08-03,18.0,26.4,28.8,17.08,38.2016,127.25024,84.33333333333333,1.85
970,철원장흥,2013-08-04,19.0,26.7,30.0,18.78,38.2016,127.25024,81.33333333333333,1.55
970,철원장흥,2013-08-05,18.0,23.6,27.0,10.77,38.2016,127.25024,87.33333333333333,1.5
970,철원장흥,2013-08-06,19.0,24.7,28.0,13.31,38.2016,127.25024,85.0,1.2
970,철원장흥,2013-08-07,18.0,26.8,28.7,11.39,38.2016,127.25024,84.66666666666667,1.45
970,철원장흥,2013-08-08,18.0,27.4,29.1,11.49,38.2016,127.25024,83.0,2.1
970,철원장흥,2013-08-09,21.0,26.4,29.8,16.59,38.2016,127.25024,85.33333333333333,1.75
970,철원장흥,2013-08-10,21.0,26.3,28.0,7.82,38.2016,127.25024,86.0,1.4
970,철원장흥,2013-08-14,17.0,26.3,31.8,19.73,38.2016,127.25024,79.66666666666667,1.25
970,철원장흥,2013-08-15,16.0,26.1,31.2,17.27,38.2016,127.25024,82.0,1.85
970,철원장흥,2013-08-16,16.0,26.7,31.2,16.97,38.2016,127.25024,79.0,2.25
970,철원장흥,2013-08-17,15.0,26.4,28.5,11.44,38.2016,127.25024,77.66666666666667,3.05
970,철원장흥,2015-07-25,29.0,23.5,23.6,2.29,38.2016,127.25024,91.0,2.3
970,철원장흥,2015-07-26,20.0,23.7,24.7,6.02,38.2016,127.25024,89.66666666666667,1.05
970,철원장흥,2015-07-27,18.0,25.1,27.5,20.27,38.2016,127.25024,83.0,1.05
970,철원장흥,2015-07-28,17.0,26.0,29.1,24.85,38.2016,127.25024,80.66666666666667,0.85
970,철원장흥,2015-07-29,21.0,24.2,24.7,2.99,38.2016,127.25024,91.0,1.4
970,철원장흥,2015-07-30,18.0,26.9,27.3,17.63,38.2016,127.25024,82.0,2.75
970,철원장흥,2015-07-31,17.0,26.3,27.8,16.56,38.2016,127.25024,81.66666666666667,1.5
970,철원장흥,2015-08-02,18.0,25.4,27.7,,38.2016,127.25024,83.66666666666667,1.75
970,철원장흥,2015-08-03,18.0,25.6,27.1,,38.2016,127.25024,83.0,2.05
970,철원장흥,2015-08-04,19.0,25.4,25.7,,38.2016,127.25024,82.0,2.45
970,철원장흥,2015-08-05,20.0,25.2,26.5,,38.2016,127.25024,81.66666666666667,2.15
970,철원장흥,2015-08-06,18.0,25.8,28.9,,38.2016,127.25024,80.33333333333333,0.85
970,철원장흥,2015-08-07,17.0,26.7,30.4,,38.2016,127.25024,80.0,1.1
970,철원장흥,2015-08-10,17.0,24.8,29.1,,38.2016,127.25024,81.33333333333333,0.85
970,철원장흥,2015-08-11,16.0,25.1,29.9,,38.2016,127.25024,78.33333333333333,0.75
970,철원장흥,2015-08-12,15.0,24.2,30.5,,38.2016,127.25024,81.0,1.2
970,철원장흥,2016-07-05,35.0,17.6,17.7,,38.2016,127.25024,89.33333333333333,2.25
970,철원장흥,2016-07-06,18.0,19.4,21.6,,38.2016,127.25024,85.66666666666667,0.95
970,철원장흥,2016-07-07,17.0,21.5,25.0,,38.2016,127.25024,81.66666666666667,0.65
970,철원장흥,2016-07-08,16.0,23.7,27.4,,38.2016,127.25024,78.33333333333333,0.9
970,철원장흥,2016-07-09,15.0,24.8,29.4,,38.2016,127.25024,79.0,1.1
970,철원장흥,2017-07-10,26.0,23.4,24.0,3.33,38.2016,127.25024,92.33333333333331,1.85
970,철원장흥,2017-07-11,20.0,25.1,27.6,17.97,38.2016,127.25024,83.0,1.6
970,철원장흥,2017-07-12,19.0,25.7,28.5,19.35,38.2016,127.25024,81.33333333333333,1.3
970,철원장흥,2017-07-13,17.0,25.2,28.4,16.06,38.2016,127.25024,82.0,0.8
970,철원장흥,2017-07-14,16.0,26.6,30.5,18.26,38.2016,127.25024,82.0,1.3
970,철원장흥,2017-07-15,23.0,24.0,25.5,5.53,38.2016,127.25024,89.33333333333333,1.55
970,철원장흥,2017-07-16,21.0,24.9,26.6,11.2,38.2016,127.25024,85.66666666666667,1.4
970,철원장흥,2017-07-17,19.0,25.5,27.1,9.07,38.2016,127.25024,84.33333333333333,1.45
970,철원장흥,2017-07-18,18.0,25.7,28.0,12.57,38.2016,127.25024,82.0,0.85
970,철원장흥,2017-07-19,17.0,26.6,30.0,16.46,38.2016,127.25024,83.33333333333333,0.9
970,철원장흥,2017-07-20,15.0,27.6,30.9,17.39,38.2016,127.25024,80.33333333333333,1.05
970,철원장흥,2017-07-23,33.0,25.0,24.9,2.41,38.2016,127.25024,94.0,1.7
970,철원장흥,2017-07-24,21.0,24.7,26.3,7.19,38.2016,127.25024,90.66666666666669,0.8
970,철원장흥,2017-07-25,20.0,25.7,28.2,20.86,38.2016,127.25024,80.66666666666667,2.0
970,철원장흥,2017-07-26,18.0,25.4,28.8,20.62,38.2016,127.25024,74.0,1.4
970,철원장흥,2017-07-27,16.0,24.1,26.1,7.77,38.2016,127.25024,85.0,0.55
970,철원장흥,2017-07-28,19.0,23.7,25.1,3.12,38.2016,127.25024,93.66666666666669,0.7
970,철원장흥,2017-07-29,20.0,24.8,25.3,9.78,38.2016,127.25024,81.66666666666667,1.3
970,철원장흥,2017-07-30,18.0,24.1,25.6,8.41,38.2016,127.25024,86.66666666666667,1.15
970,철원장흥,2017-07-31,18.0,23.7,25.0,5.86,38.2016,127.25024,87.33333333333333,0.7
970,철원장흥,2017-08-01,17.0,26.4,30.7,19.17,38.2016,127.25024,82.33333333333333,0.8
970,철원장흥,2017-08-02,16.0,27.0,32.3,14.56,38.2016,127.25024,81.0,0.9
970,철원장흥,2017-08-03,14.0,26.9,32.7,18.51,38.2016,127.25024,76.66666666666667,0.9
970,철원장흥,2017-08-20,25.0,21.7,22.7,2.93,38.2016,127.25024,94.0,0.75
970,철원장흥,2017-08-21,23.0,24.0,24.1,7.49,38.2016,127.25024,90.0,1.5
970,철원장흥,2017-08-22,21.0,23.6,24.2,4.71,38.2016,127.25024,91.33333333333331,0.85
970,철원장흥,2017-08-23,21.0,24.2,24.2,3.94,38.2016,127.25024,91.33333333333331,1.8
970,철원장흥,2017-08-24,24.0,25.1,24.2,5.4,38.2016,127.25024,86.33333333333333,3.95
970,철원장흥,2017-08-25,21.0,22.5,25.4,17.68,38.2016,127.25024,81.0,1.15
970,철원장흥,2017-08-26,20.0,19.7,22.6,18.31,38.2016,127.25024,73.0,1.0
970,철원장흥,2017-08-27,18.0,18.4,20.2,8.12,38.2016,127.25024,87.0,0.6
970,철원장흥,2017-08-28,17.0,18.1,19.4,3.23,38.2016,127.25024,90.66666666666669,1.0
970,철원장흥,2017-08-29,22.0,16.9,21.0,16.85,38.2016,127.25024,77.0,1.5
970,철원장흥,2017-08-30,20.0,15.9,18.5,9.66,38.2016,127.25024,82.0,0.9
970,철원장흥,2017-08-31,19.0,18.3,20.6,17.6,38.2016,127.25024,81.33333333333333,1.05
970,철원장흥,2017-09-01,18.0,19.1,23.1,19.55,38.2016,127.25024,76.0,1.1
970,철원장흥,2017-09-02,16.0,20.2,24.9,18.52,38.2016,127.25024,73.0,0.95
970,철원장흥,2017-09-03,15.0,20.0,25.2,18.01,38.2016,127.25024,79.33333333333333,0.75
970,철원장흥,2018-05-17,25.0,18.3,19.0,2.76,38.2016,127.25024,92.33333333333331,2.35
970,철원장흥,2018-05-18,22.0,12.8,14.3,8.32,38.2016,127.25024,76.66666666666667,2.75
970,철원장흥,2018-05-19,20.0,15.9,17.7,23.8,38.2016,127.25024,56.333333333333336,2.4000000000000004
970,철원장흥,2018-05-20,19.0,15.5,15.2,12.36,38.2016,127.25024,46.66666666666666,2.4000000000000004
970,철원장흥,2018-05-21,18.0,17.2,19.1,20.94,38.2016,127.25024,49.333333333333336,1.65
970,철원장흥,2018-05-22,17.0,16.2,17.6,9.36,38.2016,127.25024,77.66666666666667,1.4
970,철원장흥,2018-05-23,22.0,16.9,19.6,23.87,38.2016,127.25024,60.0,2.9000000000000004
970,철원장흥,2018-05-24,19.0,17.3,19.8,21.79,38.2016,127.25024,59.0,3.3
970,철원장흥,2018-05-25,18.0,18.3,21.9,21.53,38.2016,127.25024,64.33333333333333,1.65
970,철원장흥,2018-05-26,17.0,20.8,24.7,22.13,38.2016,127.25024,64.33333333333333,1.95
970,철원장흥,2018-05-27,16.0,19.7,23.2,15.18,38.2016,127.25024,67.33333333333333,1.8
970,철원장흥,2018-05-28,15.0,20.3,25.2,22.19,38.2016,127.25024,67.33333333333333,1.5
970,철원장흥,2018-07-11,26.0,24.6,23.6,4.15,38.2016,127.25024,91.33333333333331,2.0
970,철원장흥,2018-07-12,22.0,25.4,25.6,11.78,38.2016,127.25024,87.33333333333333,1.75
970,철원장흥,2018-07-13,21.0,25.2,25.5,8.61,38.2016,127.25024,84.33333333333333,1.5
970,철원장흥,2018-07-14,20.0,25.7,28.1,17.15,38.2016,127.25024,81.0,1.4
970,철원장흥,2018-07-15,18.0,26.1,30.7,18.18,38.2016,127.25024,78.66666666666667,1.15
970,철원장흥,2018-07-16,16.0,25.9,31.9,21.74,38.2016,127.25024,80.66666666666667,1.15
970,철원장흥,2018-07-17,15.0,25.2,28.8,19.88,38.2016,127.25024,81.66666666666667,1.0
970,철원장흥,2019-07-26,28.0,23.7,24.7,4.04,38.2016,127.25024,96.66666666666669,1.05
970,철원장흥,2019-07-27,20.0,26.7,29.7,18.52,38.2016,127.25024,86.0,1.0
970,철원장흥,2019-07-28,23.0,24.8,25.0,2.42,38.2016,127.25024,95.0,2.05
970,철원장흥,2019-07-29,20.0,26.4,26.8,10.36,38.2016,127.25024,83.66666666666667,2.85
970,철원장흥,2019-07-30,21.0,25.7,25.3,3.43,38.2016,127.25024,89.33333333333333,2.65
970,철원장흥,2019-07-31,24.0,25.1,26.3,5.04,38.2016,127.25024,91.66666666666669,2.15
970,철원장흥,2019-08-01,21.0,25.8,26.9,11.66,38.2016,127.25024,87.0,1.3
970,철원장흥,2019-08-02,20.0,27.1,31.1,17.91,38.2016,127.25024,83.0,0.85
970,철원장흥,2019-08-03,18.0,26.4,30.1,20.57,38.2016,127.25024,83.66666666666667,1.2
970,철원장흥,2019-08-04,20.0,26.8,30.4,20.12,38.2016,127.25024,82.0,0.75
970,철원장흥,2019-08-05,18.0,28.1,31.0,19.76,38.2016,127.25024,79.0,0.8
970,철원장흥,2019-08-06,16.0,28.1,31.2,19.36,38.2016,127.25024,75.0,1.45
970,철원장흥,2019-08-07,20.0,23.8,25.0,3.62,38.2016,127.25024,91.33333333333331,1.3
970,철원장흥,2019-08-08,20.0,25.9,28.7,15.07,38.2016,127.25024,85.0,1.05
970,철원장흥,2019-08-09,19.0,26.6,29.5,16.05,38.2016,127.25024,84.33333333333333,0.55
970,철원장흥,2019-08-10,17.0,27.7,30.4,16.63,38.2016,127.25024,78.0,1.75
970,철원장흥,2019-08-11,15.0,27.6,30.6,18.3,38.2016,127.25024,70.0,2.15
970,철원장흥,2020-09-07,25.0,18.4,18.5,3.37,38.2016,127.25024,90.0,
970,철원장흥,2020-09-08,24.0,20.3,19.4,9.21,38.2016,127.25024,77.66666666666667,5.55
970,철원장흥,2020-09-09,23.0,18.6,19.9,9.04,38.2016,127.25024,89.33333333333333,
970,철원장흥,2020-09-10,23.0,19.9,21.8,14.32,38.2016,127.25024,84.0,1.15
970,철원장흥,2020-09-11,22.0,20.0,20.4,10.96,38.2016,127.25024,78.66666666666667,1.7
970,철원장흥,2020-09-12,23.0,18.7,19.3,5.92,38.2016,127.25024,81.0,1.5499999999999998
970,철원장흥,2020-09-13,23.0,18.8,20.9,16.06,38.2016,127.25024,79.0,1.15
970,철원장흥,2020-09-14,21.0,18.9,22.8,11.35,38.2016,127.25024,85.66666666666667,1.05
970,철원장흥,2020-09-15,21.0,20.7,23.0,15.03,38.2016,127.25024,81.0,0.9
970,철원장흥,2020-09-16,19.0,19.7,20.7,4.58,38.2016,127.25024,91.0,0.9
970,철원장흥,2020-09-17,19.0,19.2,20.0,8.47,38.2016,127.25024,79.66666666666667,2.35
970,철원장흥,2020-09-18,18.0,16.2,16.1,10.47,38.2016,127.25024,83.66666666666667,2.25
970,철원장흥,2020-09-19,20.0,16.0,16.1,14.35,38.2016,127.25024,71.33333333333333,1.4500000000000002
970,철원장흥,2020-09-20,20.0,15.3,17.9,16.39,38.2016,127.25024,69.66666666666667,1.8
970,철원장흥,2020-09-21,19.0,14.6,18.4,15.27,38.2016,127.25024,76.0,1.1
970,철원장흥,2020-09-22,18.0,15.8,17.3,14.52,38.2016,127.25024,74.66666666666667,
970,철원장흥,2020-09-23,18.0,16.1,19.0,13.05,38.2016,127.25024,69.33333333333333,1.9
970,철원장흥,2020-09-24,17.0,17.5,18.5,11.56,38.2016,127.25024,70.33333333333333,1.9
970,철원장흥,2020-09-25,17.0,16.1,17.3,8.84,38.2016,127.25024,77.66666666666667,1.9
970,철원장흥,2020-09-27,16.0,16.7,20.6,14.92,38.2016,127.25024,77.0,
970,철원장흥,2020-09-28,15.0,16.3,20.3,,38.2016,127.25024,78.0,
970,철원장흥,2021-05-16,25.0,15.3,16.2,2.43,38.2016,127.25024,91.0,2.65
970,철원장흥,2021-05-17,20.0,13.4,14.1,6.5,38.2016,127.25024,83.0,
970,철원장흥,2021-05-18,19.0,16.4,21.1,21.7,38.2016,127.25024,76.66666666666667,1.4
970,철원장흥,2021-05-19,18.0,18.1,23.2,23.34,38.2016,127.25024,66.33333333333333,1.4
970,철원장흥,2021-05-20,17.0,16.5,16.2,4.23,38.2016,127.25024,72.33333333333333,2.35
970,철원장흥,2021-05-21,20.0,15.4,15.3,7.58,38.2016,127.25024,77.0,1.7999999999999998
970,철원장흥,2021-05-22,19.0,17.6,20.9,21.0,38.2016,127.25024,79.33333333333333,1.5
970,철원장흥,2021-05-23,18.0,18.3,21.5,16.13,38.2016,127.25024,69.0,1.4
970,철원장흥,2021-05-24,17.0,18.0,23.2,20.13,38.2016,127.25024,59.66666666666666,2.8
970,철원장흥,2021-05-25,20.0,13.2,15.2,12.69,38.2016,127.25024,79.0,2.7
970,철원장흥,2021-05-26,19.0,15.6,19.1,21.61,38.2016,127.25024,66.0,3.25
970,철원장흥,2021-05-27,19.0,15.0,17.3,7.42,38.2016,127.25024,84.66666666666667,2.6
970,철원장흥,2021-05-28,22.0,13.9,14.6,8.98,38.2016,127.25024,86.33333333333333,2.9000000000000004
970,철원장흥,2021-05-29,20.0,14.3,16.5,12.74,38.2016,127.25024,78.33333333333333,2.0
970,철원장흥,2021-05-30,20.0,16.4,22.0,22.41,38.2016,127.25024,72.33333333333333,1.2999999999999998
970,철원장흥,2021-05-31,21.0,17.8,20.3,11.68,38.2016,127.25024,80.33333333333333,1.4
970,철원장흥,2021-06-01,22.0,16.8,17.5,6.9,38.2016,127.25024,86.66666666666667,1.85
970,철원장흥,2021-06-02,20.0,20.3,23.5,20.64,38.2016,127.25024,74.66666666666667,1.2999999999999998
970,철원장흥,2021-06-03,19.0,17.4,18.6,3.58,38.2016,127.25024,84.66666666666667,1.4
970,철원장흥,2021-06-04,21.0,17.5,20.6,23.7,38.2016,127.25024,64.33333333333333,4.35
970,철원장흥,2021-06-05,19.0,19.1,21.8,18.75,38.2016,127.25024,63.66666666666666,4.25
970,철원장흥,2021-06-06,18.0,20.4,26.3,22.23,38.2016,127.25024,74.33333333333333,1.6
970,철원장흥,2021-06-07,16.0,19.9,23.3,13.15,38.2016,127.25024,83.0,1.85
970,철원장흥,2021-06-08,16.0,20.0,21.6,11.61,38.2016,127.25024,80.0,1.2000000000000002
970,철원장흥,2021-06-09,15.0,22.6,28.3,18.9,38.2016,127.25024,72.66666666666667,1.1
970,철원장흥,2022-12-11,25.0,-2.7,,,38.2016,127.25024,73.0,
970,철원장흥,2022-12-12,24.0,-1.8,,,38.2016,127.25024,85.0,
970,철원장흥,2022-12-13,24.0,-2.7,,,38.2016,127.25024,66.0,
970,철원장흥,2022-12-14,24.0,-11.6,,,38.2016,127.25024,51.0,
970,철원장흥,2022-12-15,18.0,-9.3,,,38.2016,127.25024,87.0,
970,철원장흥,2022-12-16,17.0,-12.3,,,38.2016,127.25024,73.0,
970,철원장흥,2022-12-17,15.0,-12.5,,,38.2016,127.25024,64.0,
970,철원장흥,2023-12-20,27.0,-10.0,,,38.2016,127.25024,66.0,
970,철원장흥,2023-12-21,22.0,-14.4,,,38.2016,127.25024,59.0,
970,철원장흥,2023-12-22,15.0,-14.6,,,38.2016,127.25024,60.0,
970,철원장흥,2024-01-07,27.0,-6.4,,,38.2016,127.25024,57.0,
970,철원장흥,2024-01-08,22.0,-8.0,,,38.2016,127.25024,66.0,
970,철원장흥,2024-01-09,21.0,-3.1,,,38.2016,127.25024,90.0,
970,철원장흥,2024-01-10,21.0,-3.8,,,38.2016,127.25024,88.0,
970,철원장흥,2024-01-11,20.0,-0.7,,,38.2016,127.25024,80.0,
970,철원장흥,2024-01-12,20.0,-1.5,,,38.2016,127.25024,62.0,
970,철원장흥,2024-01-13,19.0,-4.7,,,38.2016,127.25024,70.0,
970,철원장흥,2024-01-14,17.0,-4.2,,,38.2016,127.25024,87.0,
970,철원장흥,2024-01-15,16.0,-9.6,,,38.2016,127.25024,74.0,
970,철원장흥,2024-01-16,13.0,-9.5,,,38.2016,127.25024,77.0,
978,춘천신북,2009-02-15,27.0,-1.2,0.1,,37.95461,127.77626,53.333333333333336,1.95
978,춘천신북,2009-02-16,23.0,-5.6,-1.0,,37.95461,127.77626,38.66666666666666,1.7000000000000002
978,춘천신북,2009-02-17,20.0,-5.1,-1.0,,37.95461,127.77626,51.333333333333336,0.75
978,춘천신북,2009-02-18,18.0,-3.3,-0.4,,37.95461,127.77626,55.333333333333336,0.65
978,춘천신북,2009-02-19,18.0,0.1,-0.1,,37.95461,127.77626,60.333333333333336,0.4
978,춘천신북,2009-02-20,19.0,-1.1,0.3,,37.95461,127.77626,52.333333333333336,1.95
978,춘천신북,2009-02-21,18.0,-3.8,-0.6,,37.95461,127.77626,60.333333333333336,0.7
978,춘천신북,2009-02-22,18.0,0.6,-0.3,,37.95461,127.77626,74.66666666666667,0.2
978,춘천신북,2009-02-23,18.0,4.1,1.5,,37.95461,127.77626,72.33333333333333,0.3
978,춘천신북,2009-02-24,20.0,4.8,1.2,,37.95461,127.77626,79.33333333333333,0.3
978,춘천신북,2009-02-25,22.0,4.0,1.8,,37.95461,127.77626,61.0,0.75
978,춘천신북,2009-02-26,22.0,2.0,1.9,,37.95461,127.77626,51.0,0.25
978,춘천신북,2009-02-27,21.0,2.8,2.6,,37.95461,127.77626,45.333333333333336,0.15
978,춘천신북,2009-02-28,21.0,3.5,3.0,,37.95461,127.77626,46.0,0.25
978,춘천신북,2009-03-01,20.0,2.2,2.1,,37.95461,127.77626,47.66666666666666,0.8
978,춘천신북,2009-03-02,20.0,2.9,1.7,,37.95461,127.77626,54.0,0.4499999999999999
978,춘천신북,2009-03-03,20.0,2.5,2.4,,37.95461,127.77626,80.0,0.6
978,춘천신북,2009-03-04,20.0,2.3,3.5,,37.95461,127.77626,73.33333333333333,0.6
978,춘천신북,2009-03-05,20.0,2.0,1.4,,37.95461,127.77626,82.66666666666667,0.1
978,춘천신북,2009-03-06,20.0,2.7,4.2,,37.95461,127.77626,56.0,2.05
978,춘천신북,2009-03-07,19.0,0.6,2.7,,37.95461,127.77626,59.0,0.8999999999999999
978,춘천신북,2009-03-08,19.0,3.6,3.9,,37.95461,127.77626,56.0,0.6
978,춘천신북,2009-03-09,19.0,4.3,4.5,,37.95461,127.77626,63.0,0.8999999999999999
978,춘천신북,2009-03-10,18.0,3.2,4.2,,37.95461,127.77626,53.66666666666666,0.75
978,춘천신북,2009-03-11,18.0,2.7,3.7,,37.95461,127.77626,46.66666666666666,0.4
978,춘천신북,2009-03-12,18.0,5.9,4.1,,37.95461,127.77626,48.66666666666666,0.35
978,춘천신북,2009-03-13,22.0,2.4,3.4,,37.95461,127.77626,74.66666666666667,1.6
978,춘천신북,2009-03-14,19.0,0.3,2.7,,37.95461,127.77626,36.0,2.25
978,춘천신북,2009-03-15,19.0,4.1,2.1,,37.95461,127.77626,61.66666666666666,1.4
978,춘천신북,2009-03-16,18.0,9.2,8.7,,37.95461,127.77626,67.33333333333333,1.0
978,춘천신북,2009-03-17,16.0,10.4,7.7,,37.95461,127.77626,60.0,1.05
978,춘천신북,2009-03-18,16.0,17.1,12.4,,37.95461,127.77626,65.0,1.15
978,춘천신북,2009-03-19,15.0,14.9,12.8,,37.95461,127.77626,73.66666666666667,0.95
978,춘천신북,2011-06-30,25.0,23.5,24.3,79.0,37.95461,127.77626,91.33333333333331,0.65
978,춘천신북,2011-07-01,19.0,25.6,26.8,111.0,37.95461,127.77626,81.66666666666667,0.6
978,춘천신북,2011-07-02,18.0,26.1,27.2,114.0,37.95461,127.77626,82.0,0.75
978,춘천신북,2011-07-03,23.0,23.4,23.9,14.32,37.95461,127.77626,94.66666666666669,0.4
978,춘천신북,2011-07-04,19.0,24.7,26.0,132.0,37.95461,127.77626,77.33333333333333,1.2
978,춘천신북,2011-07-05,17.0,23.6,26.1,134.0,37.95461,127.77626,77.0,0.95
978,춘천신북,2011-07-06,16.0,24.4,27.0,135.0,37.95461,127.77626,72.66666666666667,0.55
978,춘천신북,2011-07-07,15.0,21.9,22.4,19.0,37.95461,127.77626,92.33333333333331,0.3
978,춘천신북,2011-11-06,25.0,12.0,14.8,13.7,37.95461,127.77626,83.33333333333333,1.05
978,춘천신북,2011-11-07,20.0,12.5,14.5,47.73,37.95461,127.77626,82.0,0.7
978,춘천신북,2011-11-08,19.0,11.7,13.6,54.82,37.95461,127.77626,73.66666666666667,1.4500000000000002
978,춘천신북,2011-11-09,19.0,11.6,14.0,55.48,37.95461,127.77626,72.0,1.25
978,춘천신북,2011-11-10,19.0,10.1,11.5,39.95,37.95461,127.77626,76.33333333333333,0.6
978,춘천신북,2011-11-11,19.0,8.4,11.2,-2.76,37.95461,127.77626,83.33333333333333,0.05
978,춘천신북,2011-11-12,19.0,8.4,11.2,-2.76,37.95461,127.77626,83.33333333333333,0.05
978,춘천신북,2011-11-13,19.0,8.4,11.2,-2.76,37.95461,127.77626,83.33333333333333,0.05
978,춘천신북,2011-11-14,19.0,5.8,10.4,37.29,37.95461,127.77626,57.333333333333336,0.75
978,춘천신북,2011-11-15,17.0,4.7,6.2,36.41,37.95461,127.77626,57.333333333333336,0.75
978,춘천신북,2011-11-16,17.0,7.8,8.0,39.46,37.95461,127.77626,69.33333333333333,0.7
978,춘천신북,2011-11-17,17.0,9.8,9.1,17.95,37.95461,127.77626,76.33333333333333,0.3
